URL,Name,Price(rs),Rating,Reviews,Description,ASIN,Manufecturer
https://www.amazon.in//AirCase-C17-Laptop-Sleeve-Handle/dp/B07FJV79CX/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1679393590&sprefix=ba%2Caps%2C283&sr=8-146,"        AirCase Sleeve Messenger Bag with Handle & Detachable Shoulder Strap |for Upto 14"" Laptop/ MacBook | 3-in-1 use | 3 Zippered Spacious Pockets | Durable Nylon Padded Fabric, for Men & Women (Black)       ",778,4.1 out of 5 stars,"1,215 ratings","    3-IN-1 USAGE: This Bag can be used as a Laptop cover/ Messenger Bag/ Briefcase. It comes with a Detachable Padded Shoulder Strap to carry as a Shoulder bag along with a pair of Hideable Grab Handles.     SUPERIOR PROTECTION: Made with Ballistic Nylon Fabric, this Laptop Messenger Bag is Wrinkle-Free, Water-Resistant & Impact-Resistant. A padded inner layer protects your accessories against dust, dirt, bump, shock and accidental scratches, providing added safety to your Laptop/ Macbook/Tablet.     INCREDIBLY SPACIOUS: This large Capacity Bag comes with 1 zippered compartment for up to a 14” Laptop or tablet, hard disk, file, notebook, cheque book and other office supplies. There are 2 external zippered pockets for smartphone, power adapter, power bank, mouse and other utilities.     LIGHTWEIGHT & TRAVEL FRIENDLY: This Travel Bag comes with a Luggage strap and is Slim, Portable & Lightweight making it a perfect companion for Travel, Office, Business or College. It has reinforced stitching and High Quality YKK Zippers which makes it extremely durable. It has a front Velcro Sealing along with a lot for ID card.     WIDE COMPATIBILITY: C17: Compatible with Laptops upto 14”| [Outer Dimensions: 14.6 x 10.6 x 1.18 INCH (L xHxW)] [Inner: 13.8 x 10.2 INCH (L X H)] Weight: 250 Grams    ", B07FJV79CX ,Appario Retail Private Ltd
https://www.amazon.in//Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1679393590&sprefix=ba%2Caps%2C283&sr=8-147,        Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange       ,629,3.6 out of 5 stars,380 ratings,    Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Intuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight     Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers     Outer material type: Polyester     Item Package Weight : 400.0 grams    ,,RetailEZ Pvt Ltd
https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1679393590&sprefix=ba%2Caps%2C283&sr=8-148,        Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey       ,785,4.2 out of 5 stars,"54,726 ratings","    “COMPATIBLE WITH 15.6 INCH LAPTOP”: The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g.     “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items     ""CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use.     “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.     ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop     Conveniently placed storage- In addition to the laptop compartment, there are separate pockets for mobile devices, business cards, and other daily tools in quick-access compartments. The main compartment offers extra space for magazines, notepad and other laptop accessories     “IN-THE-BOX”: 15.6-inch Backpack     Country of Origin: China    ", B075Y6SRMG ,Appario Retail Private Ltd
https://www.amazon.in//SBCOLLECTION-Premium-Backpack-Water-Resistance-Business/dp/B0BXL5B1J4/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-147,        SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler       ,229,4.5 out of 5 stars,3 ratings,"    COMFORTABLE DESIGN: Our backpack's ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the backpack comfortable to wear even when loaded with all your gear; Compact:Backpack has a roomy Three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella.     DURABLE MATERIAL: Superior quality durable ECO Friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities     MULTI-FUNCTION COMPARTMENT: SB Collection backpack features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.     Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Water Resistant; Pattern Name: Solid; Water Resistance Level: Water Resistant    ",,
https://www.amazon.in//Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-148,        Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag       ,"1,181",4.2 out of 5 stars,"1,364 ratings",, B08D7DTWLF ,COSMUS LIFESTYLE PVT. LTD.
https://www.amazon.in//Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-149,        Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty       ,899,3.9 out of 5 stars,"9,046 ratings","    MADE IN INDIA - This “MAKE IN INDIA” Laptop bag for men features 3 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets. This is a perfect laptop, office, school, college bag for men, women, boys and girls. In deed a perfect all-rounder backpack for men, school bags for boys and girls, College bag for boys and college bag for girls, office bag for men and women.     LAPTOP BAG FEATURES - Compartment Description: Up To 15 Inches; Style Name: Casual Backpack for men. Capacity: 48 liters. Size: 20 inch X 13.5 inch X 9.5 inch.     WATER RESISTANT – This laptop bag for men is stylish and durable unisex travel laptop backpack that is your perfect travel partner. School bags for boys is made of high-grade water-resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects.     PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop backpack for men has sleeve with holder to secure upto 15.6"" Laptops. This office bag for men is compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft.     1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defects; BEST BACK SUPPORT - We have designed this laptop bag for men to keep your comfort in mind. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag; Pattern Name: Solid; Age Range Description: Adult; Color Name: MBlue; Special Features: Laptop Compartment; Pattern Name: Solid; Age Range Description: Adult    ",,PAZZO
https://www.amazon.in//Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-150,        F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814)       ,560,4.3 out of 5 stars,111 ratings,"    2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.     One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.     Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.     World’s best Japanese brand YKK zippers and sliders.     Comes with the F Gear promise of quality and durability.    ",,RetailEZ Pvt Ltd
https://www.amazon.in//F-Gear-Yakuza-Brown-Laptop-Backpack/dp/B071VNWC1C/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-151,        F Gear Yakuza Brown 34 liter Laptop Backpack Sch Bag       ,981,4.4 out of 5 stars,801 ratings,    2 Compartment with laptop sleeve (Up to 18 inch) with comprehensive pen-accessories organizer and one mesh zip pocket.     2 Exterior Pockets and 2 side mesh bottle holder. Adjustable shoulder strip     Adjustable Shoulder Strip     Foam Padded Straps     Size-(Hxlxw) Cm-(46x34x18) Cm    ,,RetailEZ Pvt Ltd
https://www.amazon.in//Expandable-Backpack-Water-resistant-Business-Charging/dp/B0B6FNB898/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-152,"        Arctic Hunter Laptop Bag Expandable Backpack for 16 inch Lapotp 40L Travel Backpack Water-resistant Business School Backpack with USB Port for Men and Women,Black       ","3,324",4.2 out of 5 stars,20 ratings,"    [Expandable Backpack for travel]-- this backpack is designed with expandable design,Can be extended by 9 cm profect for travel.you just need to open the zipper to change a large capacity travel backpack. easy to use for daily use and travel. Arctic Hunter original bag, 100% guarantee, two-year warranty.     [Multi-compartment & Laptop compartment]-- 1* Laptop compartment+ 1*Expandable Main compartment+ 1*Front compartment +2* Side compartments.Five compartments for your needs. 1* Laptop compartment Made By High-density foam for 16"" Laptop and Ipad/Phone. 1* Expandable Main compartment with 'X' Fixing straps for Clothing,Books. 1* Front compartment with 6 pockets for reasonable storage of items that are not easy to find. 2*side compartments for water bottle and umbrella.     [Durable&Sturdy Laptop Backpack]--The Main Body is made of 1680D Oxford fabric,Ensure this backpack is durable and high elasticity,and water-resistant.The inside of the bag is made of polyester, which is wear-resistant and strong.Arctic Hunter specially made high quality bags.     [Outstanding Business/School Backpack with Laptop Compartment]-- One separate laptop compartment with Ipad pocket fits your laptop well,It has a good shock and scratch resistance for laptop/Ipad.Ideal for businesspeople and university students.     [Comfortable/Easy to use] -- Thick and breathable shoulder strap relieves pressure on your shoulders,The fully back is made of running shoe grade mesh material for breathable and the very thick back is very comfortable for your back.have two thick and breathable handle for you.    ",,"Hoteon Trading Pvt. Ltd.,"
https://www.amazon.in//Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-153,        Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange       ,629,3.6 out of 5 stars,380 ratings,    Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Intuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight     Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers     Outer material type: Polyester     Item Package Weight : 400.0 grams    ,,RetailEZ Pvt Ltd
https://www.amazon.in//uppercase-Backpack-2500EBP1-resistant-sustainable/dp/B0BTDB674X/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-154,"        uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty       ","1,700",4.1 out of 5 stars,186 ratings,"    Care Instructions: Wipe with Damp Cloth     Handcrafted with care and made up of premium quality robust material, Wrinkle free bag and 3x more water resistant with Rainproof zippers     Right sized with sturdy stitching; Dimension: (30.5 cm x 16.2 cm x 46cm); Warranty: 750 days international warranty; Trolley sleeve to securely place the bags on the luggage     GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)     Padded laptop compartment fits up to 15”, Back padding with Air mesh     Front access pocket for you to easily carry important small items with two bottle holders on the sides, Pocket on the top gives you easy access to your sunglasses or wallet    ",,ACEFOUR ACCESSORIES PRIVATE LIMITED
https://www.amazon.in//Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-157,        Half Moon Curiosity 35L Travel Laptop College School Backpack Water Resistant Slim Durable Fits 15.6 Inch Laptop Notebook with Rain cover (Navy Blue)       ,849,3.7 out of 5 stars,170 ratings,"    SPACIOUS & MULTI UTILITY: The backpack is 35 litres, which means it is triple times the normal requirement of a backpack. This backpack bag comes with a convenient LAPTOP SLEEVE inside the main compartment. It has got several straps, buckles, and pockets that make it suitable for adjusting a lot of travel stuff. This rucksack bag will facilitate you in all your sports, camping and hiking trips.<br> <br>     COMFORT WITH QUALITY: This Backpack has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. It also comes with a Rain cover so that you can travel during rainy season without any problem. It can be used by everyone be it men? , women? , boys , girls.<br> <br>     SMART & TRENDY LOOKS: This bag is smart, trendy and stylish in looks. The multipurpose backpack looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite.; ENDURING & LONG LASTING: This backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself.<br> <br>     OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc<br>; Pattern Name: Solid; Water Resistance Level: Waterproof; Age Range Description: Adult; Color Name: Navy & Orange<br> <br>     Style Name: Casual <br>    ",,Half_Moon
https://www.amazon.in//Baggit-Womens-Sling-bag-Yellow/dp/B09X72S4ZS/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-158,        Baggit Women's Sling bag (Yellow)       ,519,Previous page,,"    Look what's in store for you! A mini bag that's here to create a mega impact with a maxi dose of style! The bag opens to a quick access interior for your top, most wanted essentials! Grab it by the twin top handles or slay it in style like a cross body sling! Dual carry mini bag Size XS Chrome yellow exterior Smooth finish Stylish gold trinket puller 1 main compartment Double top handles Long adjustable handle Zipper closure Back zipper Cruelty-free premium material 6 months warranty Made in India Leading fashion handbag brand since 30 years    ",,Cocoblu Retail
https://www.amazon.in//Amazon-Brand-Solimo-Sling-Maroon/dp/B07S63LC4P/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-159,        Amazon Brand - Solimo Sling Bag (Maroon)       ,219,3.9 out of 5 stars,239 ratings,"    Outer Material: Nylon, Color: Black     Capacity: 15 liters; Weight: 120 grams; Dimensions: 45 cms x 30 cms x 5 cms (LxWxH)     Lock Type: Key Lock, Number of Wheels: 0, Number of compartments: 3     Laptop Compatibility: Yes, Laptop Size: 14 inches     Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase    ",,RetailEZ Pvt Ltd
https://www.amazon.in//ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-160,        ADISA Laptop Backpack 31 Ltrs       ,499,4.0 out of 5 stars,"9,083 ratings","    Adjustable Shoulder Handles / Two Bottle holders / Padded Top Handle / Reflector Logo     NOT INCLUDED : Raincover, Headphones & Cable (Images only for display)     Laptop Size : 15.6 inches and below (Bigger than 15.6 inches not recommended)     Compartments : 2 with full padding; Front Easy Access Pocket     Dimensions : LxWxH- 12 x 7 x 18 inches    ",,Appario Retail Private Ltd
https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-161,        Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black)       ,498,4.3 out of 5 stars,"12,341 ratings","    Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex     Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps     Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks     Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket     Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry    ", B07NJRPJ6Q ,Appario Retail Private Ltd
https://www.amazon.in//uppercase-Backpack-2300EBP1-resistant-sustainable/dp/B0BWNCV31F/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-162,"        uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty       ","1,600",4.0 out of 5 stars,373 ratings,"    Care Instructions: Wipe with Damp Cloth     Handcrafted with care and made up of premium quality robust material     Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage     Right sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warranty     GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)     Padded laptop compartment fits up to 14”, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides    ",,ACEFOUR ACCESSORIES PRIVATE LIMITED
https://www.amazon.in//Scratch-Resistant-Anti-Theft-Shoulder-Earphone/dp/B084RHGTCQ/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-163,"        Arctic Hunter Sling Bag for Men,Chest Bag for Men Crossbody Bag for Men Stylish Shoulder Bag for Men Water&Scratch Resistant,Anti-Theft Mens Sling Bag Side Bag with USB Charging Port Earphone Port Fit Up to 10inch iPad.Black       ","1,804",4.5 out of 5 stars,528 ratings,"    Multiple compartments and pockets: there are 3 zipper pocket,one main pocket + one front pocket + one back pocket.the main pocket have a 10 inch tablet compartment which protect your tablet and a zipper compartment,it can hold 1-2 notebooks,power bank,10 inch ipad and some small items.the front pocket can hold daily use small items,such as keys,pen,a small notebook,mobile phone...the back pocket is small but anti-theft.you can store card.     DURABLE MATERIAL & SOLID :The sling bag is made of water-resistant material to protect your belongings from getting wet even in the rain.The iPad pocket is isolated from the main pocket with high-density foam to protect the iPad from scratches by other items.The back of the sling bag is a mesh and high density sponge design.Comfortable airflow back design,with thick but soft multi-panel breathable padding, gives you maximum back support.     STYLE SWITCHING AT WILL: This sling bag can be used in multi style, this sling bag allows you wear it over either shoulder comfortably, or in the front across the chest to avoid thieves.     COMFORTABLE & STURDY: Comfortable airflow back design with thick but soft multi-panel ventilated padding, gives you maximum back support. Breathable and adjustable shoulder strap with card pocket helps you keep cards easily accessible. very comfortable for camping, climbing,cycling, walking purpose.     EXTERNAL USB CHARGING & EARPHONE PORT: With built in external USB charging port and earphone port outside and built in charging cable inside, this usb sling bag offers you a more convenient way to charge your phone while walking and can keep your phone or audio device inside safely and can listen to the music using earphone port with ease. Please note that this backpack doesn't power itself, usb charging port only offers an easy access to charge     NOTE: This is a compact and fashion chest bag,it is used for 10 inch ipad,a small notbook, mobile phone,keys,cards,small daily use items.if you want a large capacity sling bag,please be careful.    ",,"Hoteon Trading Pvt. Ltd.,"
https://www.amazon.in//Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1679393713&sprefix=ba%2Caps%2C283&sr=8-164,"        Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.       ","1,025",4.2 out of 5 stars,56 ratings,"    Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Dimensions: 48 x 33 x 23 cm Warranty: 12 months     3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.     Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!     Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.     Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.    ",,RetailEZ Pvt Ltd
https://www.amazon.in//Amazon-Brand-Solimo-Sling-Maroon/dp/B07S63LC4P/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-163,        Amazon Brand - Solimo Sling Bag (Maroon)       ,219,3.9 out of 5 stars,239 ratings,"    Outer Material: Nylon, Color: Black     Capacity: 15 liters; Weight: 120 grams; Dimensions: 45 cms x 30 cms x 5 cms (LxWxH)     Lock Type: Key Lock, Number of Wheels: 0, Number of compartments: 3     Laptop Compatibility: Yes, Laptop Size: 14 inches     Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase    ",,RetailEZ Pvt Ltd
https://www.amazon.in//Victorinox-Nylon-Black-Laptop-31322601/dp/B004UCORV2/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-164,        Victorinox Nylon Black Laptop Bag (31322601)       ,"25,320",4.5 out of 5 stars,11 ratings,"    Outer Material: 1680D Ballistic Nylon, Color: Black     Dimensions: 45 cms    ",,RetailEZ Pvt Ltd
https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-165,        Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black       ,"1,030",4.4 out of 5 stars,"2,610 ratings","    Outer material: synthetic, color: black; Waterproof     Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)     Number of compartments: 2     Laptop compatibility: yes, laptop size: 16strap type: adjustable     Special Features: Back Padding; Closure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility Pocket     Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .    ","
                ‎B07G4D13LB ",RetailEZ Pvt Ltd
https://www.amazon.in//Baggit-Womens-Laptop-Bag-Large/dp/B0BNTPMT2G/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-166,        Baggit Women's Laptop Bag - Large (Blue)       ,"1,259",Previous page,,"    A bag that carries your world! A tote bag is a shoulder bag with parallel handles and comes either with or without side panels.     Blue exterior with 1 main compartment I 3 total number of pocket I Zipper closure I Cruelty-free premium material     Dimension :- Length : 40.64 cm x Width : 12.7 cm x Height : 30.48 cm     Made in India | 6 Months warranty | Leading fashion laptop bag brand since 30 years.     The elegant women's laptop bag is a perfect match for different occasions, such as travel, shopping, and other daily use, which could be a great ideal gift for your family and friends on their birthdays, anniversaries, weddings, and other special events.    ",,Cocoblu Retail
https://www.amazon.in//Scratch-Resistant-Anti-Theft-Shoulder-Earphone/dp/B084RHGTCQ/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-167,"        Arctic Hunter Sling Bag for Men,Chest Bag for Men Crossbody Bag for Men Stylish Shoulder Bag for Men Water&Scratch Resistant,Anti-Theft Mens Sling Bag Side Bag with USB Charging Port Earphone Port Fit Up to 10inch iPad.Black       ","1,804",4.5 out of 5 stars,528 ratings,"    Multiple compartments and pockets: there are 3 zipper pocket,one main pocket + one front pocket + one back pocket.the main pocket have a 10 inch tablet compartment which protect your tablet and a zipper compartment,it can hold 1-2 notebooks,power bank,10 inch ipad and some small items.the front pocket can hold daily use small items,such as keys,pen,a small notebook,mobile phone...the back pocket is small but anti-theft.you can store card.     DURABLE MATERIAL & SOLID :The sling bag is made of water-resistant material to protect your belongings from getting wet even in the rain.The iPad pocket is isolated from the main pocket with high-density foam to protect the iPad from scratches by other items.The back of the sling bag is a mesh and high density sponge design.Comfortable airflow back design,with thick but soft multi-panel breathable padding, gives you maximum back support.     STYLE SWITCHING AT WILL: This sling bag can be used in multi style, this sling bag allows you wear it over either shoulder comfortably, or in the front across the chest to avoid thieves.     COMFORTABLE & STURDY: Comfortable airflow back design with thick but soft multi-panel ventilated padding, gives you maximum back support. Breathable and adjustable shoulder strap with card pocket helps you keep cards easily accessible. very comfortable for camping, climbing,cycling, walking purpose.     EXTERNAL USB CHARGING & EARPHONE PORT: With built in external USB charging port and earphone port outside and built in charging cable inside, this usb sling bag offers you a more convenient way to charge your phone while walking and can keep your phone or audio device inside safely and can listen to the music using earphone port with ease. Please note that this backpack doesn't power itself, usb charging port only offers an easy access to charge     NOTE: This is a compact and fashion chest bag,it is used for 10 inch ipad,a small notbook, mobile phone,keys,cards,small daily use items.if you want a large capacity sling bag,please be careful.    ",,"Hoteon Trading Pvt. Ltd.,"
https://www.amazon.in//Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-168,        Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black)       ,498,4.0 out of 5 stars,"1,173 ratings","    Wesley laptop bag professional series 15.6 inch     Laptop compartment with dual zippered access and thick foam padding, protects your laptop very well.     Made of top fabric, designed to be very lightweight and slim, but stylish, practical and durable.     Luggage strap which helps to easily fix the briefcase on handle of your trolley     Trendy look and design. Dimensions: 17 x12.5x3.5 inch    ", B0BJVDN7VT ,Appario Retail Private Ltd
https://www.amazon.in//LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-169,        LL LEATHER LAND DESIGNER BAGS Women Sling Bag       ,299,4.0 out of 5 stars,"1,627 ratings","    Lethereette SLing bag     Stylish Sling in 9 inches height,10 inches length and 4 inches width     Water Proof     Adjustable strap    ",,
